comuna,op_ci,tip_op_sup,tip_op_seg_ca,tip_op_seg_vd,op_cr,largo_m,id_2
INDEPENDENCIA,0,0,0,0,0,9.12167411053,4545
INDEPENDENCIA,1,0,0,1,0,52.0323230967,4546
INDEPENDENCIA,0,0,0,0,0,17.4740416408,4547
INDEPENDENCIA,0,0,0,0,0,30.2462222011,4548
INDEPENDENCIA,1,0,0,1,0,69.6779193524,4549
INDEPENDENCIA,0,0,0,0,0,13.8074682881,4550
INDEPENDENCIA,1,0,0,1,0,65.2569143023,4551
INDEPENDENCIA,1,0,0,1,0,118.123545293,4552
INDEPENDENCIA,0,0,0,0,1,13.0614321344,4553
INDEPENDENCIA,1,0,0,1,0,64.7860303993,4554
INDEPENDENCIA,0,0,0,0,0,62.358212824,4555
INDEPENDENCIA,0,0,0,0,0,16.4127337852,4556
INDEPENDENCIA,0,0,0,0,0,161.529565254,4557
INDEPENDENCIA,0,0,0,0,1,6.21910737801,4558
INDEPENDENCIA,0,0,0,0,0,47.1629301653,4559
INDEPENDENCIA,0,0,0,0,0,16.4686181773,4560
INDEPENDENCIA,0,0,0,0,0,57.6077899825,4561
INDEPENDENCIA,0,0,0,0,0,6.88428687694,4562
INDEPENDENCIA,0,0,0,0,0,102.038604844,4563
INDEPENDENCIA,0,0,0,0,0,13.2615758433,4564
INDEPENDENCIA,1,0,1,0,0,211.780295886,4565
INDEPENDENCIA,0,0,0,0,0,382.978414617,4566
ESTACIÓN CENTRAL,1,0,0,1,0,111.613603529,4569
ESTACIÓN CENTRAL,1,0,0,1,0,56.0233201847,4572
ESTACIÓN CENTRAL,1,0,0,1,0,122.741261872,4574
ESTACIÓN CENTRAL,1,0,0,1,0,152.355997307,4576
ESTACIÓN CENTRAL,1,0,0,1,0,76.6508634649,4578
ESTACIÓN CENTRAL,1,0,0,1,0,133.425893936,4580
ESTACIÓN CENTRAL,1,1,0,0,0,112.066165307,4585
ESTACIÓN CENTRAL,1,1,0,0,0,92.1244641322,4587
ESTACIÓN CENTRAL,1,1,0,0,0,168.707741721,4589
ESTACIÓN CENTRAL,1,1,0,0,0,68.0066338696,4591
ESTACIÓN CENTRAL,1,1,0,0,0,109.46918192,4592
ESTACIÓN CENTRAL,1,1,0,0,0,258.092654167,4594
ESTACIÓN CENTRAL,1,1,0,1,0,26.2326691724,4596
ESTACIÓN CENTRAL,0,0,0,0,1,5.68898518191,4568
ESTACIÓN CENTRAL,0,0,0,0,1,8.57483483161,4570
ESTACIÓN CENTRAL,0,0,0,0,0,8.20482900251,4573
ESTACIÓN CENTRAL,0,0,0,0,1,8.20209999941,4575
ESTACIÓN CENTRAL,0,0,0,0,0,9.21297251118,4577
ESTACIÓN CENTRAL,0,0,0,0,1,7.03686376839,4579
ESTACIÓN CENTRAL,0,0,0,0,0,11.3104158337,4584
ESTACIÓN CENTRAL,0,0,0,0,0,15.4810299768,4581
ESTACIÓN CENTRAL,0,0,0,0,1,8.31210939929,4588
ESTACIÓN CENTRAL,0,0,0,0,1,10.440839313,4586
ESTACIÓN CENTRAL,0,0,0,0,1,6.35000000056,4590
ESTACIÓN CENTRAL,0,0,0,0,1,15.2475411034,4593
ESTACIÓN CENTRAL,0,0,0,0,1,13.6090660845,4595
ESTACIÓN CENTRAL,0,0,0,0,1,11.405777807,4597
ESTACIÓN CENTRAL,1,0,0,1,0,99.6601574667,4567
ESTACIÓN CENTRAL,1,0,0,1,0,45.8479265508,4571
ESTACIÓN CENTRAL,1,0,0,1,0,34.0164120691,4582
ESTACIÓN CENTRAL,1,0,0,1,0,83.0232627685,4583
PUENTE ALTO,0,0,0,0,0,199.194137559,4598
PUENTE ALTO,0,0,0,0,0,130.404837587,4600
PUENTE ALTO,0,0,0,0,1,7.04345971868,4599
LA GRANJA,1,0,0,1,0,60.5951767071,4601
LA GRANJA,0,0,0,0,1,4.04740557388,4602
LA GRANJA,1,0,0,1,0,90.8815623924,4603
LA GRANJA,0,0,0,0,1,8.99219333562,4604
LA GRANJA,1,0,0,1,0,41.5249028065,4605
LA GRANJA,0,0,0,0,1,8.46076260627,4606
LA GRANJA,0,0,0,0,0,417.291577459,4607
LA GRANJA,1,0,0,1,0,78.5916619362,4608
LA GRANJA,0,0,0,0,1,16.5990676837,4609
LA GRANJA,1,0,0,1,0,76.7184587753,4610
MAIPÚ,0,0,0,0,0,7.85768167941,2
MAIPÚ,1,0,0,1,0,194.772166543,123
MAIPÚ,0,0,0,0,0,194.359129557,124
MAIPÚ,0,0,0,0,0,141.046835271,126
MAIPÚ,0,0,0,0,1,10.8421946306,127
MAIPÚ,0,0,0,0,0,20.6353594617,170
MAIPÚ,0,0,0,0,1,11.457791072,171
MAIPÚ,0,0,0,0,0,212.205265584,172
MAIPÚ,0,0,0,0,0,26.7547734709,173
MAIPÚ,0,0,0,0,0,357.07359868,175
MAIPÚ,0,0,0,0,1,10.5871559115,176
MAIPÚ,1,0,0,1,0,818.862761152,177
MAIPÚ,0,0,0,0,1,7.7536010963,178
MAIPÚ,1,0,0,1,0,273.600258345,179
MAIPÚ,0,0,0,0,0,290.504289366,180
MAIPÚ,0,0,0,0,0,16.5715252188,181
MAIPÚ,0,0,0,0,0,604.109899917,182
MAIPÚ,0,0,0,0,1,18.0616242852,183
MAIPÚ,0,0,0,0,0,503.551493752,184
MAIPÚ,0,0,0,0,1,17.319610977,185
MAIPÚ,0,0,0,0,0,85.7335487267,186
MAIPÚ,0,0,0,0,0,6.98137129635,187
MAIPÚ,0,0,0,0,0,20.1240553666,188
MAIPÚ,0,0,0,0,0,11.4480420386,189
MAIPÚ,0,0,0,0,0,26.7615845628,190
MAIPÚ,0,0,0,0,1,11.8300641476,191
MAIPÚ,0,0,0,0,0,967.047344129,192
MAIPÚ,0,0,0,0,0,13.0758790368,193
MAIPÚ,0,0,0,0,0,94.0320230635,194
MAIPÚ,0,0,0,0,0,5.64231059439,196
MAIPÚ,0,0,0,0,0,124.964328446,198
MAIPÚ,1,1,0,1,0,318.8896473,200
MAIPÚ,0,0,0,0,0,13.8547652251,202
MAIPÚ,1,1,0,1,0,123.924388367,204
MAIPÚ,0,0,0,0,1,8.24270853548,206
CERRILLOS,1,1,0,0,0,242.008304676,209
CERRILLOS,0,0,0,0,0,4.84883045706,210
CERRILLOS,1,1,0,0,0,171.171189653,211
CERRILLOS,0,0,0,0,0,11.8474696295,212
CERRILLOS,0,0,0,0,0,12.5582515496,213
CERRILLOS,1,1,0,1,0,513.270174773,214
CERRILLOS,0,0,0,0,0,9.23095744811,215
CERRILLOS,1,1,0,1,0,31.9402947889,216
CERRILLOS,0,0,0,0,0,9.72948758226,217
CERRILLOS,1,1,0,1,0,427.397849577,218
CERRILLOS,0,0,0,0,0,19.2964560629,219
CERRILLOS,1,1,0,0,0,492.96357003,220
CERRILLOS,0,0,0,0,0,14.4038927111,221
CERRILLOS,1,1,0,0,0,174.787272106,222
CERRILLOS,0,0,0,0,0,21.258782897,223
CERRILLOS,1,1,0,0,0,273.772410627,224
CERRILLOS,0,0,0,0,0,9.84666153075,225
CERRILLOS,1,1,0,0,0,907.13318742,226
CERRILLOS,0,0,0,0,0,9.14469539414,227
CERRILLOS,1,1,0,0,0,57.9797677956,228
CERRILLOS,0,0,0,0,0,9.71377019378,229
CERRILLOS,1,1,0,1,0,140.151248245,230
CERRILLOS,0,0,0,0,0,10.8622332641,231
CERRILLOS,1,1,0,0,0,217.935880863,232
CERRILLOS,0,0,0,0,0,35.8401442186,233
CERRILLOS,0,0,0,0,0,15.0867023388,234
CERRILLOS,1,1,0,1,0,43.794585679,235
CERRILLOS,0,0,0,0,0,14.6256918642,236
CERRILLOS,1,1,0,0,0,165.483182106,237
CERRILLOS,0,0,0,0,0,7.34879236683,238
CERRILLOS,1,1,0,1,0,33.1838568255,239
CERRILLOS,0,0,0,0,0,8.27105674026,240
CERRILLOS,1,1,1,0,0,44.9249950979,241
CERRILLOS,1,0,1,0,0,175.78478918,242
CERRILLOS,0,0,0,0,0,10.6471762704,243
CERRILLOS,1,0,0,1,0,110.373108482,244
CERRILLOS,0,0,0,0,0,20.5052799998,245
CERRILLOS,0,0,0,0,0,21.7417999344,246
CERRILLOS,0,0,0,0,0,129.606586028,247
CERRILLOS,1,1,1,0,0,119.35519815,248
CERRILLOS,0,0,0,0,0,5.47692401335,249
CERRILLOS,1,0,1,0,0,148.186880376,250
CERRILLOS,0,0,0,0,0,7.83318130004,251
CERRILLOS,1,0,0,1,0,112.984879875,252
CERRILLOS,0,0,0,0,0,6.65801714919,253
CERRILLOS,1,0,1,0,0,194.397111753,254
CERRILLOS,0,0,0,0,0,15.1547042763,255
CERRILLOS,1,0,1,0,0,350.90597175,256
CERRILLOS,0,0,0,0,0,19.4280179495,257
CERRILLOS,0,0,0,0,0,13.6123359148,258
CERRILLOS,1,0,1,0,0,171.126228648,259
LO ESPEJO,1,1,0,0,0,92.2898383519,507
LO ESPEJO,0,0,0,0,1,6.09585807755,541
LO ESPEJO,1,1,0,1,0,41.1171005854,547
LO ESPEJO,0,0,0,0,1,7.63541192021,548
LO ESPEJO,1,1,0,1,0,41.4993042987,549
LO ESPEJO,0,0,0,0,1,6.99623428973,550
LO ESPEJO,1,1,0,1,0,41.9764852183,551
LO ESPEJO,0,0,0,0,1,7.4394737411,552
LO ESPEJO,1,1,0,1,0,42.6771970322,553
LO ESPEJO,0,0,0,0,1,6.93759647165,554
LO ESPEJO,1,1,0,1,0,39.6193768453,555
LO ESPEJO,0,0,0,0,1,7.84474341781,556
LO ESPEJO,1,1,0,1,0,42.7748917123,557
LO ESPEJO,1,1,0,1,0,254.888181518,559
LO ESPEJO,1,1,0,1,0,50.5408640365,561
LO ESPEJO,0,0,0,0,1,6.5840197888,562
LO ESPEJO,1,1,0,1,0,42.1266786781,563
LO ESPEJO,0,0,0,0,1,6.48436726968,564
LO ESPEJO,1,1,0,1,0,43.2379356258,565
LO ESPEJO,1,1,0,1,0,43.3185048002,567
LO ESPEJO,0,0,0,0,1,6.74370427153,568
LO ESPEJO,1,1,0,1,0,41.7027557883,569
LO ESPEJO,1,1,0,1,0,41.7159098877,571
LO ESPEJO,1,1,0,1,0,42.8748290396,573
LO ESPEJO,1,1,0,1,0,44.349765304,575
LO ESPEJO,1,1,0,1,0,41.1356530418,577
LO ESPEJO,1,1,0,1,0,41.7092260701,579
LO ESPEJO,0,0,0,0,1,6.20169575632,580
LO ESPEJO,1,1,0,1,0,42.9089022033,581
LO ESPEJO,0,0,0,0,1,7.096937369,582
LO ESPEJO,1,1,0,1,0,42.3464092891,583
LO ESPEJO,0,0,0,0,1,6.07105344832,584
LO ESPEJO,1,1,0,1,0,43.5920471655,585
LO ESPEJO,1,1,0,1,0,103.311936394,587
LO ESPEJO,0,0,0,0,1,5.40322790654,588
LO ESPEJO,1,1,0,1,0,35.1136430474,589
LO ESPEJO,0,0,0,0,1,5.9189401462,508
LO ESPEJO,1,1,0,0,0,206.945478408,509
LO ESPEJO,1,1,0,0,0,78.7459575178,511
LO ESPEJO,1,1,0,0,0,54.8852475679,513
LO ESPEJO,0,0,0,0,1,10.2686102877,514
LO ESPEJO,1,1,0,0,0,112.96994786,515
LO ESPEJO,0,0,0,0,1,8.11638563745,518
LO ESPEJO,1,1,0,0,0,129.542878104,519
LO ESPEJO,0,0,0,0,1,12.6372331323,520
LO ESPEJO,1,1,0,0,0,42.0839070267,521
LO ESPEJO,0,0,0,0,1,9.68200298811,522
LO ESPEJO,1,1,0,0,0,37.0542555388,523
LO ESPEJO,0,0,0,0,1,9.97577781659,524
LO ESPEJO,1,1,0,0,0,38.5598898508,525
LO ESPEJO,0,0,0,0,1,7.52612945189,526
LO ESPEJO,1,1,0,0,0,26.7501863797,527
LO ESPEJO,1,1,0,1,0,41.6887328311,545
LO ESPEJO,0,0,0,0,1,7.88097115332,544
LO ESPEJO,1,1,0,1,0,48.993643856,543
LO ESPEJO,1,0,0,1,0,45.7553308697,542
LO ESPEJO,1,1,0,1,0,44.6209605147,540
LO ESPEJO,0,0,0,0,1,5.03200211203,539
LO ESPEJO,1,1,0,1,0,44.3000588634,538
LO ESPEJO,0,0,0,0,1,6.89967257796,537
LO ESPEJO,1,0,0,1,0,41.8690470711,536
LO ESPEJO,0,0,0,0,1,6.51216497582,535
LO ESPEJO,1,0,0,1,0,25.812144751,534
LO ESPEJO,0,0,0,0,1,6.09869748743,533
LO ESPEJO,1,0,0,1,0,42.6083992863,532
LO ESPEJO,0,0,0,0,1,6.78990106263,531
LO ESPEJO,1,0,0,1,0,46.9413167134,530
LO ESPEJO,0,0,0,0,1,5.41299585854,529
LO ESPEJO,1,0,0,1,0,52.7740128795,528
LAS CONDES,0,0,0,0,0,10.2915933244,722
LAS CONDES,0,0,0,0,0,10.9552252634,758
LAS CONDES,1,0,1,0,0,197.932824582,759
LAS CONDES,0,0,0,0,0,17.8991887773,760
LAS CONDES,1,0,1,0,0,207.467237184,761
LAS CONDES,0,0,0,0,0,96.8957116333,775
LAS CONDES,0,0,0,0,0,19.1384837693,776
LAS CONDES,0,0,0,0,0,96.9507111305,777
LAS CONDES,0,0,0,0,0,18.6079769953,778
LAS CONDES,0,0,0,0,0,107.313318478,779
LAS CONDES,0,0,0,0,0,15.6131556642,780
LAS CONDES,0,0,0,0,0,138.765826984,781
LAS CONDES,0,0,0,0,0,19.3027957323,782
LAS CONDES,0,0,0,0,0,300.905185805,774
LAS CONDES,0,0,0,0,0,183.520629731,772
LAS CONDES,0,0,0,0,0,18.2642483298,771
LAS CONDES,0,0,0,0,0,20.0499329587,770
LAS CONDES,0,0,0,0,0,8.94553866253,769
LAS CONDES,0,0,0,0,0,87.6905630048,783
LAS CONDES,0,0,0,0,0,14.9216042162,784
LAS CONDES,0,0,0,0,0,81.4532378486,785
LAS CONDES,0,0,0,0,0,19.6773846567,786
LAS CONDES,0,0,0,0,0,82.1418710534,787
LAS CONDES,0,0,0,0,0,15.3000499541,788
LAS CONDES,0,0,0,0,0,105.149373488,853
LAS CONDES,0,0,0,0,0,8.75830024197,854
LAS CONDES,0,0,0,0,0,121.635175893,855
LAS CONDES,0,0,0,0,0,7.31029610991,856
LAS CONDES,0,0,0,0,0,32.6171496614,857
LAS CONDES,0,0,0,0,0,8.61660589573,858
LAS CONDES,0,0,0,0,0,6.30226054791,862
LAS CONDES,0,0,0,0,0,281.138442176,863
LAS CONDES,0,0,0,0,1,9.58372418405,864
LAS CONDES,0,0,0,0,0,11.722700722,867
LAS CONDES,0,0,0,0,0,27.7410648506,868
LAS CONDES,0,0,0,0,0,59.3772009292,870
LAS CONDES,0,0,0,0,0,13.7201253122,871
LAS CONDES,0,0,0,0,0,302.109959789,872
LAS CONDES,0,0,0,0,0,14.1029524177,873
LAS CONDES,0,0,0,0,0,6.85311509046,874
LAS CONDES,0,0,0,0,0,8.33380669406,875
LAS CONDES,0,0,0,0,0,8.46686525792,879
LAS CONDES,0,0,0,0,0,16.9510460624,900
LAS CONDES,0,0,0,0,0,87.3502399863,899
LAS CONDES,1,0,0,1,0,320.787325,898
LAS CONDES,0,0,0,0,0,13.4293821379,897
LAS CONDES,0,0,0,0,0,298.310500927,896
LAS CONDES,0,0,0,0,0,17.2309031404,895
LAS CONDES,0,0,0,0,0,35.7298972888,894
LAS CONDES,0,0,0,0,0,14.6897412493,893
LAS CONDES,0,0,0,0,0,95.9128868554,892
LAS CONDES,0,0,0,0,0,9.35952169613,891
LAS CONDES,0,0,0,0,0,20.6899803794,890
LAS CONDES,0,0,0,0,0,16.5351646331,889
LAS CONDES,0,0,0,0,0,9.15468817657,888
LAS CONDES,0,0,0,0,0,8.83716861131,883
LAS CONDES,0,0,0,0,0,4.38359596631,884
LAS CONDES,0,0,0,0,0,6.01843574382,885
LAS CONDES,0,0,0,0,0,41.9946566058,886
LAS CONDES,0,0,0,0,0,6.73896816131,887
LAS CONDES,0,0,0,0,0,11.7790844441,852
VITACURA,0,0,0,0,0,356.922684216,979
VITACURA,0,0,0,0,0,1836.33575405,980
LAS CONDES,0,0,0,0,0,794.517885997,981
PROVIDENCIA,0,0,0,0,0,17.3431610582,982
PROVIDENCIA,0,0,0,0,0,30.6475677503,983
PROVIDENCIA,0,0,0,0,0,18.0117136184,984
PROVIDENCIA,0,0,0,0,0,218.044888396,985
PROVIDENCIA,0,0,0,0,0,13.4537819589,986
PROVIDENCIA,0,0,0,0,0,89.1645336755,987
PROVIDENCIA,0,0,0,0,0,12.2005726377,988
PROVIDENCIA,0,0,0,0,0,213.672349454,989
PROVIDENCIA,0,0,0,0,0,10.0319609129,990
PROVIDENCIA,0,0,0,0,0,321.543924788,991
PROVIDENCIA,0,0,0,0,0,11.8303407797,992
PROVIDENCIA,0,0,0,0,0,344.637100318,993
PROVIDENCIA,0,0,0,0,0,14.483521336,994
PROVIDENCIA,0,0,0,0,0,431.846812145,995
PROVIDENCIA,0,0,0,0,0,446.493900355,996
PROVIDENCIA,0,0,0,0,0,12.1033221026,997
PROVIDENCIA,0,0,0,0,0,33.9267348092,998
PROVIDENCIA,0,0,0,0,1,25.8844633251,1001
PROVIDENCIA,0,0,0,0,0,50.706925579200004,1002
PROVIDENCIA,0,0,0,0,0,972.564352319,1003
PROVIDENCIA,0,0,0,0,1,24.4326791797,1004
SANTIAGO,1,0,0,1,0,268.66136335,1015
SANTIAGO,0,0,0,0,1,16.4297429647,1016
SANTIAGO,1,0,0,1,0,108.224587623,1017
SANTIAGO,0,0,0,0,0,29.0816682928,1018
SANTIAGO,1,1,0,1,0,813.990173414,1019
SANTIAGO,0,0,0,0,0,386.625980717,1020
SANTIAGO,0,0,0,0,0,119.88344202,1021
SANTIAGO,0,0,0,0,0,101.529649257,1022
SANTIAGO,0,0,0,0,0,392.600535254,1023
QUINTA NORMAL,0,0,0,0,0,236.302377583,1026
QUINTA NORMAL,0,0,0,0,0,128.673922772,1027
QUINTA NORMAL,0,0,0,0,0,822.845828985,1028
QUINTA NORMAL,0,0,0,0,0,536.647504653,1029
QUINTA NORMAL,0,0,0,0,0,401.36879526,1024
SANTIAGO,0,0,0,0,1,28.3236015129,1008
SANTIAGO,0,0,0,0,0,230.507227669,1009
SANTIAGO,0,0,0,0,0,12.8505122734,1010
SANTIAGO,0,0,0,0,0,237.167521621,1011
SANTIAGO,0,0,0,0,0,18.7795903875,1012
SANTIAGO,1,0,0,1,0,48.5664883769,1013
SANTIAGO,0,0,0,0,0,17.652636912,1014
SANTIAGO,0,0,0,0,0,306.492154138,1005
SANTIAGO,0,0,0,0,0,24.4666731636,1006
SANTIAGO,0,0,0,0,0,345.849429592,1007
QUINTA NORMAL,0,0,0,0,0,97.8390609778,1025
PUENTE ALTO,1,0,0,1,0,466.095966433,1229
PUENTE ALTO,0,0,0,0,0,15.8391173895,1230
PUENTE ALTO,0,0,0,0,0,106.233036357,1231
PUENTE ALTO,1,0,1,0,0,219.056981544,1232
PUENTE ALTO,0,0,0,0,1,11.4409510038,1233
PUENTE ALTO,1,0,0,1,0,460.607008932,1234
PUENTE ALTO,0,0,0,0,1,16.4158471587,1235
PUENTE ALTO,1,0,0,1,0,989.132950786,1236
PUENTE ALTO,0,0,0,0,0,13.3417675949,1237
PUENTE ALTO,1,0,0,1,0,1233.70591957,1238
PUENTE ALTO,0,0,0,0,1,23.0903548342,1239
PUENTE ALTO,1,0,0,1,0,337.186658007,1240
PUENTE ALTO,0,0,0,0,1,19.6819509373,1241
PUENTE ALTO,1,0,0,1,0,43.7446091243,1242
PUENTE ALTO,0,0,0,0,1,18.9809456986,1243
PUENTE ALTO,1,0,0,1,0,2008.17207503,1244
PUENTE ALTO,1,0,0,1,0,35.7294029807,1248
PUENTE ALTO,0,0,0,0,1,3.76835261228,1249
PUENTE ALTO,1,0,0,1,0,30.1980954445,1250
PUENTE ALTO,0,0,0,0,1,12.5665899847,1251
PUENTE ALTO,1,0,0,1,0,34.7536462643,1252
PUENTE ALTO,0,0,0,0,0,4.44906594809,1253
PUENTE ALTO,1,0,0,1,0,26.3881349044,1254
PUENTE ALTO,0,0,0,0,1,7.68946724374,1255
PUENTE ALTO,0,0,0,0,0,55.5297716188,1256
PUENTE ALTO,0,0,0,0,0,4.87379994813,1257
PUENTE ALTO,0,0,0,0,0,34.0675266335,1258
PUENTE ALTO,0,0,0,0,0,4.81315003924,1259
PUENTE ALTO,0,0,0,0,0,36.2502042286,1260
PUENTE ALTO,0,0,0,0,0,9.16360225265,1261
PUENTE ALTO,0,0,0,0,0,79.304386616,1262
PUENTE ALTO,0,0,0,0,0,5.65154246621,1263
PUENTE ALTO,1,0,0,1,0,34.1110200546,1264
PUENTE ALTO,0,0,0,0,0,35.6796325955,1265
PUENTE ALTO,0,0,0,0,1,11.9999612858,1266
PUENTE ALTO,1,0,0,1,0,498.305006966,1267
PUENTE ALTO,0,0,0,0,1,13.1022881077,1268
PUENTE ALTO,1,0,0,1,0,201.67021539,1269
PUENTE ALTO,0,0,0,0,0,25.0208544857,1245
PUENTE ALTO,1,0,0,1,0,397.386010127,1246
PUENTE ALTO,0,0,0,0,1,4.36573040051,1247
PUENTE ALTO,1,0,0,1,0,484.095466913,1270
PUENTE ALTO,0,0,0,0,1,15.8267308707,1271
PUENTE ALTO,1,0,0,1,0,513.314812765,1272
PUENTE ALTO,0,0,0,0,0,26.2328316406,1273
PUENTE ALTO,1,0,0,1,0,722.284304111,1274
PUENTE ALTO,0,0,0,0,1,11.9999836265,1275
PUENTE ALTO,1,0,0,1,0,978.849541937,1276
PUENTE ALTO,0,0,0,0,1,17.7425801197,1277
PUENTE ALTO,1,0,0,1,0,739.03652978,1278
PUENTE ALTO,0,0,0,0,1,9.17505838867,1279
PUENTE ALTO,0,0,0,0,0,89.5701110505,1280
PUENTE ALTO,0,0,0,0,1,4.74762543141,1281
PUENTE ALTO,0,0,0,0,0,98.368135105,1282
PUENTE ALTO,0,0,0,0,1,6.80243260958,1283
PUENTE ALTO,0,0,0,0,0,35.1448666645,1284
PUENTE ALTO,0,0,0,0,1,6.29223704064,1285
PUENTE ALTO,0,0,0,0,0,33.7061895422,1286
PUENTE ALTO,0,0,0,0,1,7.92743809302,1287
PUENTE ALTO,0,0,0,0,0,75.1651475295,1288
PUENTE ALTO,0,0,0,0,1,5.95493567387,1289
PUENTE ALTO,0,0,0,0,0,33.9671540696,1290
PUENTE ALTO,0,0,0,0,1,7.59072554174,1291
PUENTE ALTO,0,0,0,0,0,34.5098224406,1292
PUENTE ALTO,0,0,0,0,1,8.30226429962,1293
PUENTE ALTO,0,0,0,0,0,32.9951922242,1294
PUENTE ALTO,0,0,0,0,1,6.88841479706,1295
PUENTE ALTO,0,0,0,0,0,37.7365936934,1296
PUENTE ALTO,0,0,0,0,1,8.30620797521,1297
PUENTE ALTO,1,0,0,1,0,52.2316680238,1298
PUENTE ALTO,0,0,0,0,1,8.44251491521,1299
PUENTE ALTO,1,1,1,0,0,107.010589082,1300
PUENTE ALTO,0,0,0,0,1,7.76141119205,1301
PUENTE ALTO,1,1,1,0,0,41.7484092185,1302
PUENTE ALTO,1,0,0,1,0,34.7609787774,1303
PUENTE ALTO,0,0,0,0,1,3.62205769882,1305
PUENTE ALTO,1,0,0,1,0,32.6688432944,1306
PUENTE ALTO,0,0,0,0,1,6.28014893915,1307
PUENTE ALTO,1,0,0,1,0,30.8110025127,1308
PUENTE ALTO,0,0,0,0,1,6.28906211904,1309
PUENTE ALTO,1,0,0,1,0,31.2626100078,1310
PUENTE ALTO,0,0,0,0,1,7.69803976193,1311
PUENTE ALTO,1,0,0,1,0,20.2717055486,1312
PUENTE ALTO,0,0,0,0,1,21.5054884448,1313
PUENTE ALTO,1,0,0,1,0,42.7507749789,1314
PUENTE ALTO,0,0,0,0,1,8.84886363355,1315
PUENTE ALTO,1,0,0,1,0,10.2897116701,1316
PUENTE ALTO,0,0,0,0,1,6.45125947991,1317
PUENTE ALTO,1,0,0,1,0,223.06607909,1318
PUENTE ALTO,0,0,0,0,0,4.85709981141,1319
PUENTE ALTO,1,0,0,1,0,63.500290738,1320
PUENTE ALTO,0,0,0,0,1,5.44808809384,1321
PUENTE ALTO,1,0,0,1,0,36.272669743,1322
PUENTE ALTO,1,0,0,1,0,35.842357436,1324
PUENTE ALTO,1,0,0,1,0,34.5180990558,1326
PUENTE ALTO,0,0,0,0,1,4.69213974572,1327
PUENTE ALTO,1,0,0,1,0,38.642360219,1328
PUENTE ALTO,0,0,0,0,1,12.9302027558,1329
PUENTE ALTO,1,0,0,1,0,358.689462214,1330
PUENTE ALTO,0,0,0,0,1,9.27093437089,1331
PUENTE ALTO,1,0,0,1,0,178.604612467,1332
PUENTE ALTO,0,0,0,0,0,45.0927747924,1333
PUENTE ALTO,1,0,0,1,0,945.922330735,1334
PUENTE ALTO,0,0,0,0,1,12.2680658514,1335
PUENTE ALTO,0,0,0,0,1,8.56115293556,1337
PUENTE ALTO,1,0,0,1,0,32.3408594209,1338
PUENTE ALTO,0,0,0,0,1,5.78359384787,1339
PUENTE ALTO,1,0,0,1,0,26.7977213067,1340
PUENTE ALTO,0,0,0,0,0,6.14762146515,1341
PUENTE ALTO,1,0,0,1,0,25.3397436585,1342
PUENTE ALTO,0,0,0,0,0,6.25468304926,1343
PUENTE ALTO,1,0,0,1,0,26.1668040863,1344
PUENTE ALTO,0,0,0,0,0,6.00911566273,1345
PUENTE ALTO,1,0,0,1,0,64.224411785,1346
PUENTE ALTO,0,0,0,0,1,10.907884072,1347
PUENTE ALTO,1,0,0,1,0,76.1879830281,1348
PUENTE ALTO,0,0,0,0,1,8.10188865927,1349
PUENTE ALTO,1,0,0,1,0,173.532036544,1350
PUENTE ALTO,1,1,1,0,0,73.7770425154,1351
PUENTE ALTO,0,0,0,0,0,15.0733823226,1352
PUENTE ALTO,1,0,0,1,0,54.176757739,1353
PUENTE ALTO,0,0,0,0,1,11.5213481821,1354
PUENTE ALTO,1,0,0,1,0,202.478552518,1355
PUENTE ALTO,0,0,0,0,1,14.0460836853,1356
PUENTE ALTO,1,0,0,1,0,162.482013101,1357
PUENTE ALTO,0,0,0,0,1,11.5785238003,1362
PUENTE ALTO,1,0,0,1,0,61.7933199773,1363
PUENTE ALTO,1,0,0,1,0,208.00428173,1364
PUENTE ALTO,0,0,0,0,1,11.4591932461,1365
PUENTE ALTO,1,0,0,1,0,1244.83670957,1366
PUENTE ALTO,0,0,0,0,1,26.2092342707,1367
PUENTE ALTO,1,0,0,1,0,478.052767471,1368
PUENTE ALTO,1,1,0,1,0,81.7421819825,1369
PUENTE ALTO,0,0,0,0,0,131.086629775,1460
PUENTE ALTO,0,0,0,0,1,7.74554021964,1461
PUENTE ALTO,0,0,0,0,0,84.2479339267,1462
PUENTE ALTO,0,0,0,0,1,6.63573551307,1463
PUENTE ALTO,0,0,0,0,0,67.3775038858,1464
PUENTE ALTO,0,0,0,0,0,60.2439873152,1466
PUENTE ALTO,0,0,0,0,0,67.3179694738,1468
PUENTE ALTO,0,0,0,0,1,6.79527354165,1469
PUENTE ALTO,0,0,0,0,0,152.055340675,1470
PUENTE ALTO,0,0,0,0,0,8.02629644424,1471
PUENTE ALTO,1,0,0,1,0,41.1053298584,1472
PUENTE ALTO,0,0,0,0,0,13.5958768465,1473
PUENTE ALTO,1,0,0,1,0,148.790108901,1474
PUENTE ALTO,0,0,0,0,1,8.64606996314,1475
PUENTE ALTO,0,0,0,0,0,162.293337637,1476
PUENTE ALTO,0,0,0,0,0,97.3729474596,1478
PUENTE ALTO,1,0,0,1,0,58.9031812129,1480
PUENTE ALTO,0,0,0,0,0,209.339028894,1481
PUENTE ALTO,0,0,0,0,0,9.90117751307,1482
PUENTE ALTO,0,0,0,0,0,64.4645728219,1483
PUENTE ALTO,1,0,0,1,0,100.210600691,1487
