comuna,id_2,tipo_inop,op_cr,op_ci,largo_m
ESTACIÓN CENTRAL,4038,0,0,0,111.469902428
ESTACIÓN CENTRAL,4039,0,0,0,11.9845423266
ESTACIÓN CENTRAL,4040,0,0,0,6.2926776742
ESTACIÓN CENTRAL,4041,0,0,0,7.22709747591
ESTACIÓN CENTRAL,4042,0,0,0,341.732879585
ESTACIÓN CENTRAL,4043,0,0,0,9.16103910766
ESTACIÓN CENTRAL,4044,0,0,0,103.347350436
ESTACIÓN CENTRAL,4028,0,0,0,218.696629661
ESTACIÓN CENTRAL,4029,0,0,0,157.988520322
ESTACIÓN CENTRAL,4054,0,0,0,135.051589892
ESTACIÓN CENTRAL,4055,0,0,0,8.08712346391
ESTACIÓN CENTRAL,4056,0,0,0,287.079452574
ESTACIÓN CENTRAL,4057,0,0,0,275.4195166
ESTACIÓN CENTRAL,4058,0,0,0,15.467591557
SANTIAGO,4092,3,0,1,102.84243389
SANTIAGO,4094,3,0,1,118.575414439
SANTIAGO,4096,3,0,1,339.161145346
SANTIAGO,4098,3,0,1,159.190839818
SANTIAGO,4100,3,0,1,127.574856975
SANTIAGO,4093,0,0,0,13.9265876823
SANTIAGO,4095,0,0,0,19.7309599432
SANTIAGO,4097,0,0,0,20.6646838056
SANTIAGO,4099,0,0,0,15.9219158963
SANTIAGO,4104,3,0,1,35.3775983209
SANTIAGO,4105,0,0,0,9.17504829648
SANTIAGO,4106,3,0,1,18.6999590535
SANTIAGO,4107,0,1,0,9.41605765747
SANTIAGO,4108,3,0,1,55.1326885691
SANTIAGO,4109,0,1,0,14.3893680064
SANTIAGO,4110,3,0,1,139.84484929
SANTIAGO,4111,0,1,0,13.7685737539
SANTIAGO,4112,3,0,1,165.841252637
SANTIAGO,4113,0,1,0,11.1635248362
SANTIAGO,4114,3,0,1,140.568623872
SANTIAGO,4115,0,1,0,8.24217229852
SANTIAGO,4116,3,0,1,119.500345908
SANTIAGO,4117,0,1,0,10.3500421223
SANTIAGO,4118,3,0,1,119.65473292
SANTIAGO,4119,0,1,0,20.09054135
SANTIAGO,4120,3,0,1,108.87670525
SANTIAGO,4121,0,1,0,19.0526456504
SANTIAGO,4122,3,0,1,104.007653571
SANTIAGO,4123,0,1,0,19.4804893562
SANTIAGO,4124,3,0,1,110.56917538
SANTIAGO,4125,0,1,0,19.0294465046
SANTIAGO,4126,3,0,1,84.2667898505
SANTIAGO,4127,0,1,0,17.9882801073
SANTIAGO,4128,3,0,1,50.2969368759
SANTIAGO,4129,0,1,0,11.0478369437
SANTIAGO,4130,3,0,1,204.595800731
SANTIAGO,4131,0,1,0,27.258742472
SANTIAGO,4132,3,0,1,34.4162140271
SANTIAGO,4133,0,1,0,26.4151957101
SANTIAGO,4135,3,0,1,174.345958056
SANTIAGO,4137,0,1,0,18.1581541091
SANTIAGO,4139,3,0,1,110.385262671
SANTIAGO,4140,0,1,0,9.54614319976
SANTIAGO,4141,3,0,1,129.603541997
SANTIAGO,4142,0,1,0,14.4590037411
SANTIAGO,4143,3,0,1,118.889777094
SANTIAGO,4144,0,1,0,10.6819861095
SANTIAGO,4145,3,0,1,123.446929624
SANTIAGO,4146,0,1,0,12.8509442186
SANTIAGO,4147,3,0,1,51.1856898107
SANTIAGO,4148,0,1,0,8.57511112594
SANTIAGO,4149,3,0,1,54.8144685197
SANTIAGO,4150,0,1,0,9.92409725134
SANTIAGO,4151,3,0,1,52.0323522383
SANTIAGO,4152,0,1,0,6.33324818118
SANTIAGO,4153,3,0,1,57.4449557379
SANTIAGO,4155,3,0,1,68.9322008107
SANTIAGO,4156,0,1,0,34.7204845913
SANTIAGO,4157,3,0,1,139.66575163
MAIPÚ,8,0,0,0,123.054013365
MAIPÚ,10,0,0,0,17.822776716
MAIPÚ,12,0,0,0,108.906249705
MAIPÚ,15,0,0,0,13.7160847802
MAIPÚ,18,0,0,0,310.679169287
MAIPÚ,20,0,0,0,30.9449451148
MAIPÚ,22,0,0,0,66.5171040516
MAIPÚ,24,0,0,0,127.516447315
MAIPÚ,26,0,0,0,127.480231107
MAIPÚ,27,0,0,0,14.4774723346
MAIPÚ,28,0,0,0,39.6794105924
MAIPÚ,29,0,0,0,5.08878961867
MAIPÚ,30,2,0,1,43.9167107705
MAIPÚ,31,0,0,0,7.86671325081
MAIPÚ,32,0,0,0,118.963854085
MAIPÚ,33,0,0,0,7.22643832683
MAIPÚ,34,0,0,0,200.665541001
MAIPÚ,35,0,0,0,6.87351026809
MAIPÚ,36,0,0,0,33.4034947424
MAIPÚ,37,0,0,0,4.48168168137
MAIPÚ,38,0,0,0,31.1300918758
MAIPÚ,39,0,0,0,4.35040441735
MAIPÚ,40,0,0,0,32.5336996368
MAIPÚ,41,0,0,0,3.75172080259
MAIPÚ,42,0,0,0,31.639194324200002
MAIPÚ,43,0,0,0,4.47182229531
MAIPÚ,48,0,0,0,35.8812157823
MAIPÚ,47,0,0,0,5.36312614939
MAIPÚ,46,0,0,0,30.3158917638
MAIPÚ,45,0,0,0,3.93447232182
MAIPÚ,44,0,0,0,32.1652792692
MAIPÚ,9,0,0,0,5.83237401402
MAIPÚ,7,0,0,0,4.69123256438
MAIPÚ,11,0,0,0,8.90643797767
MAIPÚ,14,0,0,0,6.24098750925
MAIPÚ,16,0,0,0,8.39580728375
MAIPÚ,19,0,0,0,15.7555410378
MAIPÚ,21,0,0,0,6.6976793194
MAIPÚ,23,0,0,0,8.27938705448
MAIPÚ,25,0,0,0,5.90391598316
MAIPÚ,107,0,0,0,150.216989852
MAIPÚ,108,0,1,0,20.2684315264
MAIPÚ,109,0,0,0,338.753664489
MAIPÚ,110,0,0,0,413.683519325
MAIPÚ,111,0,1,0,11.0470310604
MAIPÚ,112,0,0,0,135.286351973
MAIPÚ,113,0,1,0,9.71835399866
MAIPÚ,114,0,0,0,170.133000332
MAIPÚ,115,0,1,0,8.10313881508
MAIPÚ,116,0,0,0,193.17443563
MAIPÚ,117,0,1,0,8.75047622968
MAIPÚ,118,0,0,0,178.161612407
MAIPÚ,119,0,0,0,12.4797651761
MAIPÚ,120,0,0,0,300.476789382
MAIPÚ,121,0,1,0,20.5186078205
MAIPÚ,122,0,0,0,327.223674862
MAIPÚ,125,0,1,0,7.67786314746
MAIPÚ,128,0,0,0,530.791071384
MAIPÚ,129,0,1,0,3.88242854006
MAIPÚ,130,0,0,0,38.7766514079
MAIPÚ,174,0,0,0,145.706377703
MAIPÚ,195,0,0,0,94.0320230635
MAIPÚ,197,0,0,0,5.64231059439
MAIPÚ,199,0,0,0,124.964328446
MAIPÚ,201,4,0,1,318.8896473
MAIPÚ,203,0,0,0,13.8547652251
MAIPÚ,205,4,0,1,123.924388367
MAIPÚ,207,0,1,0,8.24270853548
MAIPÚ,208,4,0,1,117.138663937
LO ESPEJO,578,0,1,0,8.38021269984
LO ESPEJO,516,0,1,0,8.40153464954
LAS CONDES,723,0,0,0,147.034201549
LAS CONDES,724,0,0,0,11.3330164009
LAS CONDES,725,0,0,0,144.848258718
LAS CONDES,726,0,0,0,12.0494720985
LAS CONDES,727,0,0,0,80.010384157
LAS CONDES,728,0,0,0,85.4206486741
LAS CONDES,729,0,0,0,8.33399701525
LAS CONDES,730,0,0,0,149.252066296
LAS CONDES,731,0,0,0,12.9096203633
LAS CONDES,732,0,0,0,142.43474771
LAS CONDES,733,0,0,0,10.5763973038
LAS CONDES,734,0,0,0,138.18206585
LAS CONDES,736,0,0,0,101.967666354
LAS CONDES,737,0,0,0,11.5145611592
LAS CONDES,738,0,0,0,84.7660114209
LAS CONDES,739,0,0,0,17.2892884522
LAS CONDES,740,0,0,0,178.386325504
LAS CONDES,741,0,0,0,108.213438986
LAS CONDES,742,0,0,0,11.4498928069
LAS CONDES,743,0,0,0,93.5612337041
LAS CONDES,744,0,0,0,102.679338064
LAS CONDES,745,0,0,0,11.3416115264
LAS CONDES,746,0,0,0,91.4573378133
LAS CONDES,747,0,0,0,8.99647661296
LAS CONDES,748,0,0,0,98.936724697
LAS CONDES,749,0,0,0,14.1774166898
LAS CONDES,750,0,0,0,187.854430612
LAS CONDES,751,3,0,1,307.714980473
LAS CONDES,752,0,0,0,9.93796735741
LAS CONDES,753,3,0,1,186.511951247
LAS CONDES,754,0,0,0,12.4078234577
LAS CONDES,755,3,0,1,18.0440051778
LAS CONDES,756,0,0,0,12.7777479393
LAS CONDES,757,3,0,1,354.025480666
LAS CONDES,762,0,0,0,11.6958089129
LAS CONDES,763,3,0,1,388.563558276
LAS CONDES,764,0,0,0,200.602866454
LAS CONDES,765,0,0,0,20.8620820046
LAS CONDES,766,0,0,0,195.217457262
LAS CONDES,767,0,0,0,12.4908942229
LAS CONDES,768,0,0,0,335.14014937
LAS CONDES,773,0,0,0,12.5704665913
LAS CONDES,789,0,0,0,98.2320704211
LAS CONDES,790,0,0,0,15.0037184527
LAS CONDES,791,0,0,0,102.386289464
LAS CONDES,859,0,0,0,21.2817927739
LAS CONDES,860,0,0,0,6.57030777454
LAS CONDES,861,0,0,0,131.935788441
LAS CONDES,865,2,0,1,34.3020148509
LAS CONDES,866,0,0,0,36.7116662549
LAS CONDES,869,0,0,0,9.58301394388
LAS CONDES,876,0,0,0,67.4582541886
LAS CONDES,877,0,0,0,14.594114678
LAS CONDES,878,0,0,0,60.1649940862
LAS CONDES,880,0,0,0,12.5929140673
LAS CONDES,881,0,0,0,5.15157436849
LAS CONDES,906,0,0,0,62.3134069463
LAS CONDES,905,0,0,0,168.921319596
LAS CONDES,904,0,0,0,15.6937455034
LAS CONDES,903,0,0,0,24.5899642884
LAS CONDES,902,0,0,0,15.4245632868
LAS CONDES,901,0,0,0,416.405431055
LAS CONDES,882,0,0,0,30.148020001
PUENTE ALTO,1477,0,1,0,6.20283608178
LA PINTANA,1641,0,1,0,10.8147773472
LA PINTANA,1678,0,0,0,237.682589341
SANTIAGO,2140,0,0,0,10.0132718013
SANTIAGO,2708,1,0,1,167.814305507
SANTIAGO,3227,0,0,0,13.526764618
SANTIAGO,3229,4,0,1,151.7604637
SANTIAGO,3231,0,0,0,8.31467762755
SANTIAGO,3233,4,0,1,170.379715907
SANTIAGO,3235,0,0,0,7.94788245985
SANTIAGO,3237,4,0,1,97.0026028019
SANTIAGO,3239,0,0,0,8.31465906156
SANTIAGO,3241,4,0,1,99.4737981613
SANTIAGO,3243,0,0,0,8.35519862832
SANTIAGO,3245,4,0,1,113.308486482
SANTIAGO,3247,0,0,0,14.1038049447
SANTIAGO,3249,4,0,1,97.7032034123
SANTIAGO,3251,0,0,0,9.16946003372
SANTIAGO,3253,4,0,1,166.565448718
SANTIAGO,3255,0,0,0,8.26451386908
SANTIAGO,3257,4,0,1,120.521155666
SANTIAGO,3259,0,0,0,9.51018900846
SANTIAGO,3261,4,0,1,134.63619977
SANTIAGO,3263,0,0,0,7.02446691295
SANTIAGO,3265,4,0,1,149.164728778
SANTIAGO,3267,0,0,0,10.4835507748
SANTIAGO,3269,4,0,1,152.372725103
SANTIAGO,3271,0,0,0,9.40107497125
SANTIAGO,3273,4,0,1,114.871390053
SANTIAGO,3275,0,0,0,13.102905028
SANTIAGO,3277,4,0,1,86.3036527809
SANTIAGO,3279,0,0,0,7.81877041568
SANTIAGO,3281,4,0,1,119.222495048
SANTIAGO,3283,0,0,0,11.0029559665
SANTIAGO,3285,4,0,1,30.4527618162
SAN JOAQUÍN,3287,0,0,0,9.46942685117
SAN JOAQUÍN,3289,4,0,1,58.0563090823
SAN JOAQUÍN,3291,0,1,0,7.85347382962
SAN JOAQUÍN,3293,4,0,1,136.018835474
SAN JOAQUÍN,3295,0,0,0,11.1491225387
SAN JOAQUÍN,3297,4,0,1,133.597408998
SAN JOAQUÍN,3299,0,0,0,8.18186655047
SAN JOAQUÍN,3301,4,0,1,118.191306883
SAN JOAQUÍN,3303,0,0,0,8.88337312622
SAN JOAQUÍN,3305,4,0,1,9.63312426996
SAN JOAQUÍN,3307,0,0,0,10.3457328829
CERRO NAVIA,3309,0,0,0,97.35824094
CERRO NAVIA,3311,0,0,0,115.154776618
CERRO NAVIA,3313,0,0,0,101.52611743
CERRO NAVIA,3315,0,0,0,79.5346558226
CERRO NAVIA,3317,0,0,0,247.605907485
CERRO NAVIA,3319,0,0,0,159.245785355
CERRO NAVIA,3321,0,0,0,121.82301821
CERRO NAVIA,3323,0,0,0,119.765205855
QUINTA NORMAL,5169,0,0,0,16.3443128485
QUINTA NORMAL,3326,0,0,0,237.44532958
QUINTA NORMAL,3328,0,0,0,61.5253421305
QUINTA NORMAL,3330,0,0,0,103.514247529
QUINTA NORMAL,3332,0,0,0,76.9155228608
QUINTA NORMAL,3334,0,0,0,89.1453064015
QUINTA NORMAL,3336,0,0,0,138.434990019
QUINTA NORMAL,3339,0,0,0,277.157674309
QUINTA NORMAL,3341,0,0,0,198.267835979
QUINTA NORMAL,3343,0,0,0,11.8543773347
QUINTA NORMAL,3345,0,0,0,35.4525184817
QUINTA NORMAL,3347,0,1,0,10.6551384529
QUINTA NORMAL,3349,0,0,0,158.358784748
QUINTA NORMAL,3351,0,0,0,241.218392249
QUINTA NORMAL,3353,0,0,0,177.827155407
QUINTA NORMAL,3355,0,0,0,204.555197433
QUINTA NORMAL,3357,0,0,0,263.714344099
QUINTA NORMAL,3359,0,0,0,114.586223002
QUINTA NORMAL,3361,0,0,0,135.698600043
QUINTA NORMAL,3363,0,0,0,162.26637964
QUINTA NORMAL,3365,0,0,0,78.2488893666
QUINTA NORMAL,3367,0,0,0,79.1069320674
QUINTA NORMAL,3369,0,0,0,191.314624261
QUINTA NORMAL,3371,0,0,0,16.1465713829
QUINTA NORMAL,3373,0,0,0,142.733069631
QUINTA NORMAL,3375,0,0,0,17.8378226752
QUINTA NORMAL,3377,0,0,0,343.627283471
QUINTA NORMAL,3379,0,0,0,12.4050967695
QUINTA NORMAL,3381,0,0,0,145.370858391
QUINTA NORMAL,3383,0,0,0,100.576292925
QUINTA NORMAL,3385,0,0,0,9.21779443731
QUINTA NORMAL,3387,0,0,0,103.770444151
QUINTA NORMAL,3389,0,0,0,12.7176371969
QUINTA NORMAL,3391,0,0,0,77.8906985364
QUINTA NORMAL,3393,0,0,0,12.6333108766
QUINTA NORMAL,3395,0,0,0,70.7839883629
QUINTA NORMAL,3397,0,0,0,14.9947469763
QUINTA NORMAL,3399,0,0,0,59.7630557067
QUINTA NORMAL,3401,0,0,0,14.7156660721
QUINTA NORMAL,3403,0,0,0,12.8391671065
QUINTA NORMAL,3405,0,0,0,15.5560480049
QUINTA NORMAL,3407,0,0,0,84.5962086623
QUINTA NORMAL,3409,0,0,0,12.0157703231
QUINTA NORMAL,3427,4,0,1,88.5844115723
QUINTA NORMAL,3431,4,0,1,90.9902970163
QUINTA NORMAL,3435,4,0,1,104.795725715
QUINTA NORMAL,3439,4,0,1,133.989204733
QUINTA NORMAL,3443,4,0,1,160.865820265
QUINTA NORMAL,3471,4,0,1,130.182417089
QUINTA NORMAL,3467,4,0,1,148.522626765
QUINTA NORMAL,3463,4,0,1,83.4354449085
QUINTA NORMAL,3459,4,0,1,102.975738953
QUINTA NORMAL,3455,4,0,1,109.873641845
QUINTA NORMAL,3451,4,0,1,103.850606796
QUINTA NORMAL,3447,4,0,1,112.755298773
QUINTA NORMAL,3413,0,0,0,34.8990608379
QUINTA NORMAL,3417,0,0,0,111.950225484
QUINTA NORMAL,3421,0,0,0,92.6065242862
QUINTA NORMAL,3411,0,1,0,15.2740370215
QUINTA NORMAL,3415,0,1,0,9.26417947366
QUINTA NORMAL,3419,0,1,0,7.38275912164
QUINTA NORMAL,3423,0,1,0,9.90196875469
QUINTA NORMAL,3425,0,1,0,18.1283453631
QUINTA NORMAL,3429,0,1,0,9.27517652454
QUINTA NORMAL,3433,0,1,0,9.18063501339
QUINTA NORMAL,3437,0,1,0,7.95109192235
QUINTA NORMAL,3441,0,1,0,13.4313162769
QUINTA NORMAL,3445,0,1,0,9.69972544952
QUINTA NORMAL,3449,0,1,0,10.4603192154
QUINTA NORMAL,3453,0,1,0,9.52507197344
QUINTA NORMAL,3457,0,1,0,12.5976876466
QUINTA NORMAL,3461,0,1,0,28.6372418745
QUINTA NORMAL,3465,0,1,0,9.46702030692
QUINTA NORMAL,3469,0,1,0,13.2966915538
SANTIAGO,3473,0,0,0,18.0837953015
SANTIAGO,3476,0,0,0,10.9976899866
SANTIAGO,3478,0,0,0,482.067309833
SANTIAGO,3480,4,0,1,142.694390272
SANTIAGO,3482,0,1,0,10.0914947418
SANTIAGO,3484,1,0,1,247.580840315
SANTIAGO,3486,0,1,0,21.4453550086
SANTIAGO,3489,1,0,1,131.181263181
SAN JOAQUÍN,3490,0,0,0,62.664313537
SAN JOAQUÍN,3492,0,0,0,46.0478996077
SAN JOAQUÍN,3494,0,0,0,20.3278951377
SAN JOAQUÍN,3496,0,0,0,41.0055939233
SAN JOAQUÍN,3498,0,0,0,26.825279922
SAN JOAQUÍN,3500,0,0,0,84.9362412286
SAN JOAQUÍN,3502,0,0,0,8.41620179699
SAN JOAQUÍN,3504,0,0,0,376.585915722
SAN JOAQUÍN,3506,0,0,0,39.3377522582
SAN JOAQUÍN,3508,0,0,0,25.9199931473
SAN JOAQUÍN,3510,0,0,0,9.53444561414
SAN JOAQUÍN,3512,0,0,0,62.9726994454
SAN JOAQUÍN,3514,0,0,0,24.8554368128
SAN JOAQUÍN,3516,0,0,0,67.6600169505
SANTIAGO,3518,0,0,0,404.025144765
ÑUÑOA,1900,0,1,0,15.8783248715
LAS CONDES,4849,0,0,0,9.3552472635
LAS CONDES,4852,0,0,0,23.1401240472
LAS CONDES,4856,0,0,0,12.8930280102
LAS CONDES,4858,0,0,0,10.8346364826
LAS CONDES,4860,0,0,0,24.507779209
LAS CONDES,4862,0,0,0,11.1079855791
LAS CONDES,4864,0,0,0,22.7434416825
LAS CONDES,4866,0,0,0,10.8136819708
LAS CONDES,4868,0,0,0,8.8744125361
LAS CONDES,4870,0,0,0,9.51575411075
LAS CONDES,4875,0,0,0,7.9011321198
LAS CONDES,4877,0,0,0,10.0574430965
LAS CONDES,4879,0,0,0,23.8836966145
LAS CONDES,4881,0,0,0,12.0929147283
LAS CONDES,4883,0,0,0,24.8861937172
LAS CONDES,4848,3,0,1,492.300365596
LAS CONDES,4851,3,0,1,544.506953212
LAS CONDES,4853,3,0,1,203.598536415
LAS CONDES,4855,3,0,1,103.517492849
LAS CONDES,4857,3,0,1,163.774401732
LAS CONDES,4859,3,0,1,159.912008771
LAS CONDES,4861,3,0,1,236.989530391
LAS CONDES,4863,3,0,1,237.164739209
LAS CONDES,4865,3,0,1,178.664258855
LAS CONDES,4867,3,0,1,193.460738222
LAS CONDES,4869,3,0,1,57.3835737018
LAS CONDES,4871,3,0,1,197.916065242
LAS CONDES,4872,3,0,1,199.209886406
LAS CONDES,4874,3,0,1,56.5670127329
LAS CONDES,4876,3,0,1,196.939818093
LAS CONDES,4878,3,0,1,178.980012825
LAS CONDES,4880,3,0,1,235.279664754
LAS CONDES,4882,3,0,1,237.016566418
LAS CONDES,4886,3,0,1,164.476288154
LAS CONDES,4888,3,0,1,105.197012616
LAS CONDES,4890,3,0,1,205.905076724
LAS CONDES,4892,3,0,1,612.873177639
LAS CONDES,4893,0,0,0,11.9746697765
LAS CONDES,4894,3,0,1,490.103053854
LAS CONDES,4885,0,0,0,10.5683709353
LAS CONDES,4884,3,0,1,160.663676304
LAS CONDES,4918,0,0,0,42.2237381969
LAS CONDES,4917,0,0,0,14.2195550198
LAS CONDES,4916,0,0,0,225.782120888
LAS CONDES,4915,0,0,0,11.7088448782
LAS CONDES,4914,0,0,0,53.0377078831
LAS CONDES,4913,0,0,0,14.2573144691
LAS CONDES,4912,0,0,0,50.6008318998
LAS CONDES,4911,0,0,0,12.0073275799
LAS CONDES,4910,0,0,0,51.7719702318
LAS CONDES,4907,0,0,0,13.6406261017
LAS CONDES,4906,0,0,0,39.620812802
LAS CONDES,4905,0,0,0,9.80803492174
LAS CONDES,4904,0,0,0,161.735611575
LAS CONDES,4903,0,0,0,12.4951952598
LAS CONDES,4902,0,0,0,53.1449076469
LAS CONDES,4901,0,0,0,9.69994896143
LAS CONDES,4900,0,0,0,164.34889806
LAS CONDES,4899,0,0,0,14.557884032
LAS CONDES,4898,0,0,0,179.193108312
LAS CONDES,4896,2,0,1,54.358199172
LAS CONDES,4920,0,0,0,833.614256112
SANTIAGO,4944,0,1,0,11.3441835997
SANTIAGO,4946,0,0,0,6.36410819507
SANTIAGO,4948,0,0,0,4.55106852019
SANTIAGO,4950,0,0,0,11.9094984289
SANTIAGO,4952,0,0,0,11.6858611182
SANTIAGO,4954,0,0,0,19.4590593605
SANTIAGO,4943,4,0,1,121.572326075
SANTIAGO,4945,4,0,1,73.6321630212
SANTIAGO,4947,4,0,1,26.9391049334
SANTIAGO,4949,4,0,1,74.2396716293
SANTIAGO,4951,4,0,1,41.7131329144
SANTIAGO,4953,4,0,1,58.3353417638
SANTIAGO,4955,4,0,1,28.0099853759
VITACURA,4956,0,0,0,12.4421950385
VITACURA,4958,3,0,1,135.8386525
VITACURA,4959,0,0,0,14.3760613618
VITACURA,4960,3,0,1,47.1978232968
VITACURA,4961,0,0,0,14.3949184133
VITACURA,4962,3,0,1,54.4634811029
VITACURA,4963,0,0,0,19.9708242958
VITACURA,4964,0,0,0,12.0668807188
VITACURA,4967,0,0,0,13.9252575628
VITACURA,4968,3,0,1,52.6111222422
VITACURA,4969,0,0,0,14.3193412155
VITACURA,4970,3,0,1,58.4552223763
VITACURA,4971,0,0,0,13.992959766
VITACURA,4972,3,0,1,51.9353253614
VITACURA,4973,0,0,0,15.2824381055
VITACURA,4974,3,0,1,48.8357953341
VITACURA,4976,3,0,1,29.3914445823
VITACURA,4977,0,0,0,9.70701905616
VITACURA,4978,3,0,1,46.4472807064
VITACURA,4979,0,0,0,11.2665823458
VITACURA,4980,3,0,1,58.0606363088
VITACURA,4981,0,0,0,23.681733773
VITACURA,4982,3,0,1,189.647993084
VITACURA,4983,0,0,0,27.3694070015
VITACURA,4984,3,0,1,63.3690778874
VITACURA,4986,3,0,1,70.5160668656
VITACURA,4987,0,0,0,16.6855738589
VITACURA,4988,3,0,1,103.835008995
VITACURA,4989,0,0,0,23.3677885039
VITACURA,4990,0,0,0,27.1955735948
VITACURA,4991,3,0,1,104.92200997
VITACURA,4992,0,0,0,16.1742779149
VITACURA,4993,3,0,1,72.2489585702
VITACURA,4995,3,0,1,56.5779662984
VITACURA,4996,0,0,0,27.548504293
VITACURA,4997,3,0,1,189.422690414
VITACURA,4998,0,0,0,22.6435717199
VITACURA,4999,3,0,1,166.746462002
VITACURA,5001,3,0,1,107.940163847
VITACURA,5002,0,0,0,14.7747049806
VITACURA,5003,3,0,1,259.748191455
VITACURA,5004,0,0,0,18.8082654061
VITACURA,5005,3,0,1,162.764457083
VITACURA,5006,0,0,0,12.1859468613
VITACURA,5007,3,0,1,93.2268664189
VITACURA,5008,0,0,0,8.9257834672
VITACURA,5009,0,0,0,24.5572460661
SANTIAGO,5010,0,0,0,124.114383317
SANTIAGO,5011,0,0,0,21.6411085829
SANTIAGO,5016,0,1,0,10.8536872256
SANTIAGO,5023,0,0,0,8.12746277929
SANTIAGO,5039,0,1,0,10.2558247836
SANTIAGO,5053,0,0,0,14.3286574917
SANTIAGO,5060,0,0,0,10.372902264
SANTIAGO,5062,0,1,0,11.728867458
SANTIAGO,5066,0,1,0,10.6130784422
SANTIAGO,5080,0,1,0,11.2950089632
SANTIAGO,5082,0,0,0,11.7494302535
SANTIAGO,5100,0,1,0,12.3109708371
SANTIAGO,5102,0,0,0,10.7213612273
ÑUÑOA,5121,0,0,0,20.329960113
RENCA,5154,0,1,0,14.6196052049
RENCA,5141,0,0,0,14.5858978604
RENCA,5143,0,0,0,26.4754317128
SANTIAGO,5216,0,0,0,9.16258920335
SANTIAGO,5244,0,0,0,11.3894056668
SANTIAGO,5308,0,0,0,11.9180272944
SANTIAGO,5285,0,1,0,14.1125173064
SANTIAGO,5291,0,0,0,12.9154126635
SANTIAGO,5299,0,1,0,16.6846560612
SANTIAGO,5248,0,1,0,12.0972996462
SANTIAGO,5252,0,0,0,10.4811616919
SANTIAGO,5254,0,0,0,10.2558247843
SANTIAGO,5262,0,0,0,11.4147316904
SANTIAGO,5264,0,0,0,10.0854704061
SANTIAGO,5337,0,1,0,8.46288594501
SANTIAGO,5353,0,1,0,7.22201630685
SANTIAGO,5355,0,0,0,9.13845441945
SANTIAGO,5357,0,1,0,14.7409070741
RENCA,5444,0,0,0,10.9821148908
RENCA,5460,0,1,0,10.6403195223
SANTIAGO,5572,0,1,0,10.4802948577
SANTIAGO,5577,0,0,0,26.3051453035
SANTIAGO,5581,0,1,0,15.5678568267
SANTIAGO,5583,0,0,0,18.6867008412
SANTIAGO,5585,0,0,0,11.8896162992
SANTIAGO,5589,0,1,0,11.8325500461
SANTIAGO,5595,0,1,0,20.2464551339
LAS CONDES,5605,0,0,0,41.8906113347
INDEPENDENCIA,5714,0,0,0,10.8337641857
INDEPENDENCIA,5718,0,0,0,17.2622124379
INDEPENDENCIA,5722,0,0,0,15.2928557011
INDEPENDENCIA,5724,0,0,0,21.3265097496
INDEPENDENCIA,5752,0,0,0,12.3539982601
INDEPENDENCIA,5760,0,0,0,14.168791629
LAS CONDES,5784,0,0,0,12.2173535419
ÑUÑOA,5126,0,0,0,18.8827813883
RENCA,5840,0,0,0,33.2039570811
RENCA,5438,0,0,0,8.07414408092
RENCA,5496,0,0,0,6.55997257562
RENCA,5500,0,0,0,5.75796736591
RENCA,5514,0,1,0,8.59535200254
RENCA,5516,0,0,0,9.29228168336
RENCA,5518,0,0,0,8.92648077583
RENCA,5191,0,1,0,14.6228968648
INDEPENDENCIA,5750,0,0,0,9.46396911453
SANTIAGO,5015,0,0,0,9.75888911231
SANTIAGO,5012,0,0,0,114.913578569
SANTIAGO,5013,0,1,0,8.8078247691
SANTIAGO,5014,0,0,0,86.1052516895
SANTIAGO,5018,0,0,0,60.636135367
SANTIAGO,5021,0,0,0,9.1138720643
SANTIAGO,5022,0,0,0,127.06563057300001
SANTIAGO,5024,0,0,0,66.3232811048
SANTIAGO,5025,0,0,0,7.59477847045
SANTIAGO,5026,0,0,0,74.2885857516
SANTIAGO,5027,0,0,0,10.6076508068
SANTIAGO,5028,0,0,0,43.4068869019
SANTIAGO,5029,0,0,0,15.0703208512
SANTIAGO,5030,0,0,0,85.8799568861
SANTIAGO,5031,0,1,0,11.747675733
SANTIAGO,5032,0,0,0,50.1908602184
SANTIAGO,5033,0,0,0,8.00776074693
SANTIAGO,5034,0,0,0,52.549878765
SANTIAGO,5035,0,0,0,9.04338972055
SANTIAGO,5036,0,0,0,51.7329115278
SANTIAGO,5037,0,0,0,9.48543295
SANTIAGO,5038,0,0,0,48.6929562258
SANTIAGO,5040,0,0,0,61.4673642127
SANTIAGO,5041,0,0,0,10.1735849685
SANTIAGO,5042,0,0,0,47.3997906301
SANTIAGO,5043,0,0,0,10.9090721195
SANTIAGO,5044,0,0,0,45.0812780751
SANTIAGO,5045,0,0,0,12.1967134156
SANTIAGO,5046,0,0,0,43.481854367
SANTIAGO,5047,0,0,0,12.3083050652
SANTIAGO,5048,0,0,0,43.4983142272
SANTIAGO,5049,0,0,0,12.5938166511
SANTIAGO,5050,0,0,0,46.3139862105
SANTIAGO,5051,0,1,0,14.0394714669
SANTIAGO,5052,0,0,0,57.7594813501
SANTIAGO,5054,0,0,0,35.9015151898
SANTIAGO,5058,0,1,0,5.12002046023
SANTIAGO,5064,0,0,0,13.6305314976
SANTIAGO,5068,0,0,0,9.84664405169
SANTIAGO,5070,0,0,0,8.53553099254
SANTIAGO,5072,0,0,0,10.1097351904
